Total_Stops,dept_day,dept_month,dept_hour,dept_minute,arrival_day,arrival_month,arrival_hour,arrival_minute,duration_hours,duration_minutes,Route1,Route2,Route3,Route4,Route5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price
0.25,0.8846153846153847,1.0,0.6521739130434783,0.0,0.8571428571428571,1.0,0.043478260869565216,0.5454545454545454,0.43478260869565216,0.5454545454545454,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5469353168251577
0.25,0.0,1.0,0.34782608695652173,0.5454545454545454,0.0,1.0,0.8260869565217391,0.2727272727272727,0.43478260869565216,0.8181818181818181,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3379154505225497
0.0,0.6538461538461539,1.0,0.30434782608695654,0.18181818181818182,0.6071428571428571,1.0,0.43478260869565216,0.18181818181818182,0.13043478260869565,0.0,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18877695132285097
0.25,0.0,0.0,0.21739130434782608,0.8181818181818181,0.0,0.0,0.7826086956521738,0.45454545454545453,0.5217391304347826,0.7272727272727273,0.0,0.1590909090909091,0.27586206896551724,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30632708784483564
0.0,0.42307692307692313,0.33333333333333326,0.3913043478260869,0.8181818181818181,0.39285714285714285,0.33333333333333326,0.5217391304347826,0.6363636363636364,0.08695652173913043,0.9090909090909091,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17154693531682516
0.0,0.42307692307692313,1.0,0.7391304347826086,0.8181818181818181,0.39285714285714285,1.0,0.8695652173913043,0.09090909090909091,0.08695652173913043,0.36363636363636365,1.0,0.18181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48126353450710857
0.0,0.7692307692307693,1.0,0.17391304347826086,0.0,0.7142857142857143,1.0,0.2608695652173913,0.9090909090909091,0.08695652173913043,0.9090909090909091,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10281517747858018
0.25,0.0,1.0,0.6521739130434783,0.0,0.03571428571428571,1.0,0.17391304347826086,0.45454545454545453,0.5652173913043478,0.45454545454545453,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40029187458808024
0.25,0.3076923076923077,0.33333333333333326,0.3913043478260869,0.2727272727272727,0.3214285714285714,0.33333333333333326,0.043478260869565216,0.5454545454545454,0.6956521739130435,0.2727272727272727,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22662649468035026
0.25,0.5384615384615385,1.0,1.0,0.5454545454545454,0.5357142857142857,1.0,0.17391304347826086,0.6363636363636364,0.21739130434782608,0.09090909090909091,0.75,0.8409090909090909,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39323039261839754
0.0,0.7692307692307693,0.6666666666666665,0.9130434782608695,0.09090909090909091,0.7142857142857143,0.6666666666666665,0.9565217391304348,0.45454545454545453,0.043478260869565216,0.36363636363636365,0.25,0.4318181818181818,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06312964880896338
0.25,0.0,0.33333333333333326,0.6956521739130435,0.5454545454545454,0.03571428571428571,0.33333333333333326,0.8695652173913043,0.8181818181818181,0.17391304347826086,0.2727272727272727,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24974107899444495
0.25,0.42307692307692313,1.0,0.5217391304347826,0.9090909090909091,0.42857142857142855,1.0,0.043478260869565216,0.5454545454545454,0.5217391304347826,0.7272727272727273,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23707748799548065
0.25,1.0,1.0,0.4782608695652174,0.7272727272727273,0.9642857142857143,1.0,0.043478260869565216,0.5454545454545454,0.5652173913043478,0.9090909090909091,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1900950946238584
0.25,0.0,0.33333333333333326,0.7391304347826086,0.5454545454545454,0.03571428571428571,0.33333333333333326,0.34782608695652173,1.0,0.6521739130434783,0.45454545454545453,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2887675360135581
0.25,0.42307692307692313,1.0,0.6521739130434783,1.0,0.39285714285714285,1.0,0.9130434782608695,0.45454545454545453,0.21739130434782608,0.5454545454545454,0.5,0.5227272727272727,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043498728933245
0.0,0.3076923076923077,0.33333333333333326,0.7391304347826086,0.2727272727272727,0.2857142857142857,0.33333333333333326,0.8260869565217391,0.9090909090909091,0.08695652173913043,0.6363636363636364,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11368985971189152
0.0,0.19230769230769232,0.6666666666666665,0.08695652173913043,0.6363636363636364,0.17857142857142855,0.6666666666666665,0.17391304347826086,0.09090909090909091,0.043478260869565216,0.5454545454545454,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0745221730533848
0.25,0.19230769230769232,0.33333333333333326,0.7391304347826086,1.0,0.17857142857142855,0.33333333333333326,0.9565217391304348,0.9090909090909091,0.17391304347826086,1.0,0.75,0.13636363636363635,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15055079559363524
0.25,0.42307692307692313,1.0,0.30434782608695654,0.6363636363636364,0.39285714285714285,1.0,0.5217391304347826,0.18181818181818182,0.17391304347826086,0.6363636363636364,0.75,0.4545454545454546,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15511722060069674
0.25,0.42307692307692313,0.6666666666666665,0.2608695652173913,0.5454545454545454,0.39285714285714285,0.6666666666666665,0.7826086956521738,0.2727272727272727,0.4782608695652174,0.8181818181818181,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42769042463044915
0.25,0.19230769230769232,0.0,0.8695652173913043,0.6363636363636364,0.2142857142857143,0.0,0.34782608695652173,0.2727272727272727,0.4782608695652174,0.7272727272727273,0.0,0.1590909090909091,0.27586206896551724,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7050654363995857
0.25,0.07692307692307693,1.0,0.7391304347826086,0.5454545454545454,0.10714285714285714,1.0,0.5217391304347826,0.6363636363636364,0.8260869565217391,0.09090909090909091,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40029187458808024
0.0,0.5384615384615385,0.33333333333333326,0.4782608695652174,0.18181818181818182,0.5,0.33333333333333326,0.6086956521739131,0.09090909090909091,0.08695652173913043,1.0,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13110818190377554
0.25,0.5384615384615385,0.6666666666666665,0.4782608695652174,0.45454545454545453,0.5,0.6666666666666665,0.9130434782608695,0.0,0.3913043478260869,0.6363636363636364,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24573957254495812
0.25,0.42307692307692313,1.0,0.34782608695652173,0.45454545454545453,0.39285714285714285,1.0,0.7826086956521738,0.2727272727272727,0.3913043478260869,0.9090909090909091,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832030882214481
0.25,0.7692307692307693,0.33333333333333326,0.34782608695652173,0.8181818181818181,0.7142857142857143,0.33333333333333326,0.5652173913043478,0.2727272727272727,0.17391304347826086,0.5454545454545454,0.75,0.8409090909090909,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22130684492985594
0.0,0.07692307692307693,0.0,0.7826086956521738,0.45454545454545453,0.07142857142857142,0.0,0.9130434782608695,0.36363636363636365,0.08695652173913043,1.0,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3340551737124564
0.0,0.6538461538461539,0.6666666666666665,0.9130434782608695,0.45454545454545453,0.6428571428571428,0.6666666666666665,0.0,0.09090909090909091,0.08695652173913043,0.7272727272727273,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433480839845589
0.25,0.07692307692307693,1.0,0.34782608695652173,0.0,0.07142857142857142,1.0,0.8260869565217391,0.2727272727272727,0.4782608695652174,0.2727272727272727,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6260709914320686
0.0,0.6538461538461539,0.6666666666666665,0.9565217391304348,0.8181818181818181,0.6428571428571428,0.6666666666666665,0.0,0.2727272727272727,0.043478260869565216,0.5454545454545454,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.009697768571697588
0.0,0.8846153846153847,0.0,0.3913043478260869,0.9090909090909091,0.8214285714285714,0.0,0.5217391304347826,0.6363636363636364,0.08695652173913043,0.8181818181818181,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2061481969682704
0.0,1.0,0.0,0.9565217391304348,0.18181818181818182,0.9642857142857143,0.0,0.0,1.0,0.08695652173913043,0.8181818181818181,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11246586950381321
0.25,0.8846153846153847,0.0,0.9130434782608695,0.18181818181818182,0.8571428571428571,0.0,0.7826086956521738,0.18181818181818182,0.9130434782608695,0.0,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649185575746163
0.0,0.07692307692307693,1.0,0.43478260869565216,0.0,0.07142857142857142,1.0,0.5217391304347826,0.8181818181818181,0.08695652173913043,0.8181818181818181,0.0,0.29545454545454547,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24489219470859616
0.5,0.6538461538461539,0.6666666666666665,0.5652173913043478,0.45454545454545453,0.6428571428571428,0.6666666666666665,0.8260869565217391,0.0,0.21739130434782608,0.6363636363636364,0.75,0.0,0.13793103448275862,0.38461538461538464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6294134262310517
0.0,0.5384615384615385,0.33333333333333326,0.9565217391304348,0.36363636363636365,0.5357142857142857,0.33333333333333326,0.0,0.7272727272727273,0.08695652173913043,0.36363636363636365,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09801336973919594
0.0,0.7692307692307693,1.0,0.4782608695652174,0.0,0.7142857142857143,1.0,0.6086956521739131,0.2727272727272727,0.13043478260869565,0.2727272727272727,0.75,0.2272727272727273,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11755013652198473
0.0,0.3076923076923077,0.33333333333333326,0.30434782608695654,0.0,0.2857142857142857,0.33333333333333326,0.3913043478260869,0.7272727272727273,0.08695652173913043,0.7272727272727273,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17154693531682516
0.0,0.3076923076923077,0.6666666666666665,0.6086956521739131,0.7272727272727273,0.2857142857142857,0.6666666666666665,0.7391304347826086,0.9090909090909091,0.13043478260869565,0.18181818181818182,0.75,0.2272727272727273,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2098201675925054
0.25,0.42307692307692313,0.0,0.30434782608695654,0.5454545454545454,0.39285714285714285,0.0,0.8260869565217391,1.0,0.5217391304347826,0.45454545454545453,0.25,0.3181818181818182,0.4482758620689655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4858770360606346
0.0,0.7692307692307693,0.0,0.8260869565217391,0.5454545454545454,0.7142857142857143,0.0,0.8695652173913043,0.8181818181818181,0.043478260869565216,0.2727272727272727,0.25,0.4318181818181818,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.038414461915073916
0.25,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,1.0,1.0,1.0,0.45454545454545453,0.0,0.0,0.27586206896551724,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5103097636757368
0.25,0.7692307692307693,0.0,0.3913043478260869,0.18181818181818182,0.7142857142857143,0.0,0.9130434782608695,0.0,0.4782608695652174,0.9090909090909091,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3072215422276622
0.0,0.8846153846153847,0.0,0.5652173913043478,1.0,0.8214285714285714,0.0,0.6521739130434783,0.45454545454545453,0.043478260869565216,0.5454545454545454,0.25,0.4318181818181818,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.038414461915073916
0.25,0.6538461538461539,0.0,0.9565217391304348,0.9090909090909091,0.6428571428571428,0.0,0.21739130434782608,0.09090909090909091,0.2608695652173913,0.2727272727272727,0.0,0.1590909090909091,0.27586206896551724,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30632708784483564
0.0,1.0,1.0,0.4782608695652174,0.5454545454545454,0.9285714285714285,1.0,0.6086956521739131,0.36363636363636365,0.08695652173913043,0.9090909090909091,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1369456736653799
0.5,0.19230769230769232,1.0,0.6086956521739131,0.5454545454545454,0.2142857142857143,1.0,0.34782608695652173,1.0,0.7826086956521738,0.45454545454545453,0.5,0.9772727272727273,0.3103448275862069,0.23076923076923078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283777422088316
0.0,1.0,1.0,0.21739130434782608,0.6363636363636364,0.9285714285714285,1.0,0.34782608695652173,0.9090909090909091,0.13043478260869565,0.2727272727272727,0.75,0.2272727272727273,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15257508709161097
0.25,0.5384615384615385,0.33333333333333326,0.34782608695652173,0.8181818181818181,0.5,0.33333333333333326,0.5652173913043478,0.2727272727272727,0.17391304347826086,0.5454545454545454,0.75,0.8409090909090909,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18675265982487524
0.5,1.0,0.0,0.2608695652173913,0.36363636363636365,0.9642857142857143,0.0,0.17391304347826086,0.45454545454545453,0.9565217391304348,0.09090909090909091,0.75,0.5454545454545454,0.13793103448275862,0.38461538461538464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3548159307033236
0.25,0.07692307692307693,1.0,0.43478260869565216,0.0,0.07142857142857142,1.0,0.9130434782608695,0.0,0.4782608695652174,0.0,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5568213915827135
0.0,0.07692307692307693,0.6666666666666665,0.9130434782608695,0.09090909090909091,0.07142857142857142,0.6666666666666665,0.9565217391304348,0.45454545454545453,0.043478260869565216,0.36363636363636365,0.25,0.4318181818181818,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06312964880896338
0.0,0.0,1.0,0.8695652173913043,0.09090909090909091,0.0,1.0,0.9130434782608695,0.7272727272727273,0.043478260869565216,0.6363636363636364,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.022031823745410045
0.25,0.19230769230769232,0.0,0.30434782608695654,0.5454545454545454,0.17857142857142855,0.0,0.8260869565217391,1.0,0.5217391304347826,0.45454545454545453,0.25,0.3181818181818182,0.4482758620689655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5007061481969682
0.0,0.7692307692307693,1.0,0.21739130434782608,0.8181818181818181,0.7142857142857143,1.0,0.30434782608695654,0.2727272727272727,0.043478260869565216,0.5454545454545454,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.046794087185764055
0.0,0.7692307692307693,0.6666666666666665,0.6086956521739131,0.2727272727272727,0.7142857142857143,0.6666666666666665,0.6956521739130435,0.8181818181818181,0.08695652173913043,0.5454545454545454,0.5,0.11363636363636365,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17658412578853214
0.25,0.6538461538461539,0.6666666666666665,0.8695652173913043,0.7272727272727273,0.6428571428571428,0.6666666666666665,0.3913043478260869,0.45454545454545453,0.5217391304347826,0.8181818181818181,0.75,0.75,0.20689655172413793,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2693249223236983
0.25,0.5384615384615385,0.6666666666666665,0.34782608695652173,0.8181818181818181,0.5,0.6666666666666665,0.5652173913043478,0.2727272727272727,0.17391304347826086,0.5454545454545454,0.75,0.8409090909090909,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14127671594011862
0.25,0.19230769230769232,0.0,0.6956521739130435,0.18181818181818182,0.17857142857142855,0.0,0.9565217391304348,0.36363636363636365,0.2608695652173913,0.18181818181818182,0.75,0.4545454545454546,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25637887204594667
0.25,0.8846153846153847,1.0,0.30434782608695654,0.18181818181818182,0.8214285714285714,1.0,0.9565217391304348,0.5454545454545454,0.6521739130434783,0.36363636363636365,0.75,0.4545454545454546,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23368797665003296
0.25,1.0,1.0,0.8260869565217391,0.0,0.9642857142857143,1.0,0.043478260869565216,0.5454545454545454,0.2608695652173913,0.5454545454545454,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2560493362206948
0.25,0.0,0.33333333333333326,0.7826086956521738,1.0,0.03571428571428571,0.33333333333333326,0.7826086956521738,0.2727272727272727,1.0,0.36363636363636365,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24974107899444495
0.25,0.5384615384615385,1.0,0.3913043478260869,0.0,0.5,1.0,0.9130434782608695,0.0,0.5217391304347826,0.0,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2906505978721401
0.25,0.8846153846153847,1.0,0.34782608695652173,0.5454545454545454,0.8214285714285714,1.0,0.8260869565217391,0.2727272727272727,0.43478260869565216,0.8181818181818181,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26339327746916485
0.0,0.8846153846153847,0.6666666666666665,0.9565217391304348,0.8181818181818181,0.8571428571428571,0.6666666666666665,0.0,0.2727272727272727,0.043478260869565216,0.5454545454545454,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.009697768571697588
0.0,0.7692307692307693,0.0,0.8260869565217391,1.0,0.7142857142857143,0.0,0.9565217391304348,0.6363636363636364,0.08695652173913043,0.7272727272727273,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2575087091610959
0.25,0.19230769230769232,1.0,0.43478260869565216,0.36363636363636365,0.2142857142857143,1.0,0.043478260869565216,0.5454545454545454,0.6521739130434783,0.18181818181818182,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23707748799548065
